SKUID,23-02-2019,24-02-2019,25-02-2019,26-02-2019,27-02-2019,28-02-2019,01-03-2019,02-03-2019,03-03-2019,04-03-2019,05-03-2019,06-03-2019,07-03-2019,08-03-2019
5288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,170.11,83.77,37.44,16.85,4.58,2.48,1.24,0.59,0.32,0.18,0.1,0.06,0.04,0.03
5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5327,8.34,2.2,3.59,2.45,0.9,0.4,0.25,0.14,0.09,0.05,0.03,0.02,0.02,0.02
5329,0.25,0.18,0.3,0.13,0.12,0.07,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5338,0.11,0.09,0.1,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5343,21.28,1.1,1.74,1.21,0.97,0.7,0.31,0.18,0.11,0.06,0.04,0.03,0.02,0.02
5345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,2.19,1.63,0.86,0.4,0.21,0.13,0.09,0.05,0.03,0.02,0.02,0.02,0.02,0.02
5349,10.37,6.7,2.87,1.48,0.75,0.36,0.21,0.11,0.07,0.04,0.03,0.02,0.02,0.02
5350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,10.27,6.32,3.13,1.47,0.75,0.36,0.21,0.11,0.07,0.04,0.03,0.02,0.02,0.02
5352,9.52,5.35,2.29,1.3,0.65,0.32,0.19,0.11,0.06,0.04,0.03,0.02,0.02,0.02
5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,0.09,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,5.75,2.84,1.37,0.62,0.33,0.21,0.13,0.08,0.05,0.03,0.02,0.02,0.02,0.02
5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5365,2.36,1.27,1.93,1.09,0.65,0.29,0.18,0.1,0.06,0.04,0.03,0.02,0.02,0.02
5366,0.2,0.36,0.13,0.15,0.09,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5369,0.11,0.03,0.04,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372,0.2,0.17,0.04,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5382,0.85,0.62,0.6,0.49,0.3,0.19,0.11,0.07,0.04,0.03,0.02,0.02,0.02,0.02
5383,3.27,1.36,1.49,0.71,0.74,0.27,0.17,0.1,0.06,0.04,0.03,0.02,0.02,0.02
5384,2.19,1.17,0.63,0.51,0.34,0.2,0.12,0.07,0.04,0.03,0.02,0.02,0.02,0.02
5386,1.19,0.71,0.52,0.48,0.28,0.19,0.11,0.06,0.04,0.03,0.02,0.02,0.02,0.02
5387,0.28,0.77,0.15,0.17,0.2,0.1,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5388,0.62,0.92,0.33,0.26,0.3,0.17,0.1,0.06,0.04,0.03,0.02,0.02,0.02,0.02
5389,0.44,0.65,0.36,0.39,0.33,0.19,0.11,0.06,0.04,0.03,0.02,0.02,0.02,0.02
5390,0.09,0.13,0.09,0.07,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5391,1.26,0.92,0.47,0.49,0.28,0.18,0.11,0.06,0.04,0.03,0.02,0.02,0.02,0.02
5392,0.46,0.53,0.34,0.41,0.33,0.19,0.12,0.07,0.04,0.03,0.02,0.02,0.02,0.02
5393,9.55,8.7,8.83,2.67,2.04,0.65,0.37,0.22,0.13,0.08,0.05,0.03,0.02,0.02
5397,1.27,0.56,0.48,0.49,0.3,0.18,0.11,0.06,0.04,0.03,0.02,0.02,0.02,0.02
5398,2.26,1.11,1.37,1.14,1.13,0.41,0.24,0.13,0.09,0.05,0.03,0.02,0.02,0.02
5399,1.7,0.89,0.74,0.59,0.32,0.2,0.12,0.07,0.04,0.03,0.02,0.02,0.02,0.02
5400,1.57,1.22,0.5,0.4,0.31,0.19,0.12,0.07,0.04,0.03,0.02,0.02,0.02,0.02
5401,0.35,0.43,0.31,0.24,0.26,0.15,0.09,0.05,0.03,0.02,0.02,0.02,0.02,0.02
5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5403,3.31,1.53,2.61,1.4,1.34,0.58,0.33,0.2,0.11,0.06,0.04,0.03,0.02,0.02
5404,0.18,0.56,0.12,0.17,0.21,0.11,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5405,2.22,0.65,0.37,0.29,0.33,0.18,0.11,0.06,0.04,0.03,0.02,0.02,0.02,0.02
5406,2.2,1.26,2.21,1.28,1.21,0.46,0.28,0.17,0.1,0.06,0.04,0.03,0.02,0.02
5408,0.15,0.24,0.15,0.18,0.21,0.11,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5409,0.21,0.58,0.12,0.12,0.16,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5412,1.73,1.65,2.25,1.44,1.2,0.43,0.24,0.14,0.09,0.05,0.03,0.02,0.02,0.02
5413,0.24,0.49,0.13,0.12,0.11,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5414,2.97,1.42,2.97,1.58,1.36,0.59,0.32,0.19,0.11,0.06,0.04,0.03,0.02,0.02
5415,0.33,0.64,0.1,0.15,0.12,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5417,0.24,0.37,0.29,0.23,0.25,0.15,0.09,0.05,0.03,0.02,0.02,0.02,0.02,0.02
5418,2.34,0.75,1.37,1.57,1.58,0.67,0.36,0.2,0.11,0.06,0.04,0.03,0.02,0.02
5419,4.97,2.01,3.13,1.6,1.75,0.63,0.37,0.21,0.12,0.07,0.04,0.03,0.02,0.02
5420,2.13,0.95,0.56,0.47,0.34,0.19,0.12,0.08,0.05,0.03,0.02,0.02,0.02,0.02
5421,0.31,0.66,0.22,0.18,0.16,0.1,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5424,0.33,0.63,0.09,0.13,0.1,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5425,0.37,0.66,0.26,0.21,0.14,0.08,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5426,0.41,0.74,0.19,0.2,0.13,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5427,0.0,0.01,0.02,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5428,0.01,0.05,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5429,0.01,0.04,0.02,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5430,0.28,0.39,0.19,0.19,0.12,0.09,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5431,0.28,0.41,0.23,0.16,0.1,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5433,0.08,0.22,0.12,0.09,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5434,0.04,0.22,0.1,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5435,0.18,0.27,0.16,0.11,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5437,0.01,0.03,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5438,0.01,0.04,0.07,0.07,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5439,0.31,0.65,0.14,0.16,0.13,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5440,0.11,0.23,0.08,0.08,0.08,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5442,0.06,0.07,0.02,0.03,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5443,0.01,0.05,0.09,0.07,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5444,0.47,0.43,0.27,0.18,0.19,0.11,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5450,0.01,0.03,0.03,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5453,0.01,0.03,0.03,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5454,0.1,0.24,0.06,0.06,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5455,0.01,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5457,0.1,0.22,0.06,0.06,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5458,0.06,0.02,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5460,0.19,0.2,0.11,0.12,0.12,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5566,0.77,0.31,0.45,0.26,0.14,0.09,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,0.07,0.05,0.08,0.02,0.03,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5575,3.37,1.92,1.28,0.86,0.31,0.19,0.12,0.08,0.05,0.03,0.02,0.02,0.02,0.02
5577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,0.1,0.11,0.03,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5590,0.44,0.62,0.11,0.16,0.11,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5591,0.23,0.27,0.09,0.08,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5592,0.42,0.62,0.1,0.13,0.1,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5593,0.23,0.25,0.07,0.07,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,0.22,0.11,0.03,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,184.33,93.35,32.98,15.77,3.89,2.57,1.15,0.52,0.31,0.18,0.1,0.06,0.04,0.03
5615,6.82,2.28,4.13,1.18,0.65,0.34,0.2,0.11,0.07,0.04,0.03,0.02,0.02,0.02
5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,0.16,0.06,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,0.15,0.09,0.16,0.08,0.07,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5622,0.27,0.45,0.37,0.2,0.15,0.09,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5623,0.64,0.05,0.09,0.1,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5624,0.81,0.49,0.4,0.22,0.16,0.12,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5625,0.67,0.26,0.27,0.16,0.11,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
5626,0.92,0.49,0.55,0.2,0.16,0.12,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5630,24.22,12.66,5.78,3.03,1.25,0.77,0.35,0.21,0.12,0.07,0.04,0.03,0.02,0.02
5631,14.73,7.66,3.33,1.77,0.74,0.47,0.27,0.15,0.09,0.05,0.03,0.02,0.02,0.02
5632,15.63,8.62,3.35,1.54,0.91,0.43,0.26,0.15,0.09,0.05,0.03,0.02,0.02,0.02
5633,19.33,8.57,3.17,1.42,0.77,0.4,0.23,0.12,0.08,0.05,0.03,0.02,0.02,0.02
5636,0.18,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5637,90.12,42.9,17.26,5.51,2.89,1.33,0.68,0.33,0.21,0.1,0.06,0.04,0.03,0.02
5641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,0.08,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,3.89,1.62,1.36,1.2,0.29,0.19,0.13,0.07,0.05,0.04,0.03,0.02,0.02,0.02
5760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,1.97,0.11,0.16,0.15,0.05,0.12,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,0.1,0.04,0.19,0.05,0.21,0.09,0.05,0.05,0.04,0.03,0.02,0.02,0.02,0.02
5813,28.2,0.89,1.12,0.98,0.7,0.39,0.23,0.13,0.09,0.05,0.04,0.03,0.02,0.02
5814,0.16,0.31,0.7,0.19,0.2,0.12,0.08,0.06,0.05,0.04,0.03,0.02,0.02,0.02
5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
